ID,TITLE,LLM_CATEGORY
1510,Ferdy Sambo Promosikan Obat Nyeri Sendi,scam
1511,Gambar Bendera Indonesia Berkibar Di Pertandingan EURO,others
1512,Video Anies Baswedan dan UAS Jualan Kaos untuk Donasi ke Palestina,politics
1513,GIBRAN RESMI MUNDUR UNTUK WAPRES,politics
1514,JUSUF HAMKA SERET MENKEU KE KPK SOAL HUTANG NEGARA,politics
1515,Video Makam Rasulullah SAW,others
1516,Tinta Tak Kasat Mata Dimasukkan ke Vaksin,others
1517,Testimoni Dokter Terawan dan Deddy Corbuzier Soal Pengobatan Prostat Tanpa Dokter dan Operasi,scam
1518,Akun Facebook “Undian Bjb 2024” Bagikan Link Pendaftaran Undian BJB,scam
1519,Gibran Mundur dengan Alasan Mengejutkan,politics
1520,Video dr Zaidul Akbar Promosi Obat Mata,scam
1521,Anjing Laut Berkepala Sapi,others
1497,Video Melempar Jumrah dengan Menaiki Helikopter,others
1498,Video Aburizal Bakrie Memberi Testimoni Obat Nyeri Sendi,scam
1499,Kapolri Akan Pecat Oknum Polisi yang Terlibat Kasus Vina Cirebon,politics
1500,: Covid-19 adalah Kebohongan para Ilmuan,others
1501,: 6 kebiasaan yang menyebabkan stroke,others
1502,: Bedak bayi mengandung bahan yang dapat berakibat kanker,others
1503,AKUN WHATSAPP PJ SEKDA PROVINSI JATIM BOBY SOEMIARSONO,scam
1504,Pesan WhatsApp Tawaran Penerimaan Mahasiswa Baru Unesa,scam
1505,Pengobatan Ida Dayak di Graha Wangsa Lampung Juli 2024,scam
1506,Akun Tiruan Pegawai Kejari Kabupaten Sukabumi,scam
1481,Link Pendaftaran Penerima Bansos Korban Judi Online,scam
1482,Tomat Hijau Dapat Stabilkan Gula Darah Secara Instan,others
1483,Undian Berhadiah Mengatasnamakan  Bank Aceh,scam
1484,Utang Indonesia Sudah Tembus 12.000 Triliun,politics
1485,Akun Instagram @jusuf.hamka.real9 Berisi Banyak Konten Giveaway,scam
1486,Undian Gong Bali Dwipa Tahun 2024 oleh Bank BPD Bali,scam
1487,Foto Sebuah Rumah yang Dibangun Miring,others
1488,Foto Penemuan Bangkai Pesawat Malaysia Airlines MH370,others
1489,Ikan Bercorak Harimau,others
1490,Video Makam Rasulullah Dibuka ke Publik,others
1491,Inul Daratista Bagikan Hadiah 100 Juta,scam
1492,Vietnam Mundur Dari Piala AFF Selamanya Karena Dicurangi Wasit,others
1493,Seluruh Pembangunan IKN Akan Dihentikan Mulai 10 Agustus 2024,politics
1494,Lucinta Luna Meninggal Dunia,others
1495,Ketum PBNU Yahya Cholil Staquf Ikuti Ritual Yahudi Koululam,politics
1496,Video Iwan Fals Bawakan Lagu Tentang Korupsi 271 Triliun,politics
1469,"JOKOWI GIBRAN SAKIT HATI, PRABOWO USUNG AHOK UNTUK PILKADA DKI JAKARTA",politics
1470,MASSA GERUDUK KPK BAWA BUKTI KORUPSI 20T DI IKN,politics
1471,Foto Enam Wanita Muslim Berpose Bintang Daud Sebagai Dukungan Untuk Israel,politics
1472,Argentina mengeluarkan mata uang dengan gambar Lionel Messi,others
1473,Filter rokok mengandung darah babi,others
1474,"Video, Kapolri Akan Pecat Oknum Polisi yang Terlibat Kasus Vina Cirebon",politics
1475,Suporter Belanda Kibarkan Bendera Indonesia Saat Euro 2024,others
1476,Perubahan Tarif Transaksi BRI,scam
1477,Mengobati Sesak Nafas dengan Pijat Tangan,others
1478,Video Pengakuan Pelaku Penembakan Donald Trump,politics
1479,Akun Instagram @soimah.pancawati01 Berisi Konten Giveaway,scam
1480,Gambar Jokowi Saat Wisuda,politics
1462,“Sekarang kita jadi tahu kenapa presiden Israel berterima kasih kepada para tokoh NU”,politics
1463,Pengobatan Mata Dengan Rebusan Air Dari Tanaman Patikan Kebo,others
1464,Video Anjing Laut Berkepala Sapi,others
1465,Wawancara Metro TV Promosikan Situs Judi Online,scam
1466,Air Mineral Tidak Layak Konsumsi Karena Mengandung Zat Besi Tinggi,others
1467,Presiden Israel Isaac Herzog Berterima Kasih Pada Buzzer Indonesia,politics
1468,Ditemukan Gunung Emas Baru di Papua,others
1432,"Video Pondok Pesantren Nurul Fazri di Caringin, Sukabumi Terbakar",others
1433,Bill Gates Meluncurkan Susu Belatung,others
1434,Video Ular Anaconda di Kalimantan Tengah,others
1435,Presiden Jokowi Lawan Gerindra untuk Bela Kaesang,politics
1436,Giveaway Ivan Gunawan Melalui Inbox Facebook,scam
1437,Prabowo Angkat Bicara dan Menyindir Keras Jokowi,politics
1438,Akun Facebook @JusufHamkaOfficial888 Bagikan Konten Berhadiah Dengan Syarat Hubungi Nomor WA,scam
1439,20 Persen Tanah Indonesia Berhasil Dimiliki Rohingya,politics
1440,"Timnas Jepang Didiskualifikasi FIFA, Indonesia Lolos Piala Dunia 2026",others
1441,Umat Budha Sholat di Masjid,others
1442,Warga Kuningan Mendadak Kaya Karena Slot Online,scam
1443,Timnas Kamboja Menang Lawan Indonesia Di Piala AFF U19,others
1444,Video Berita Anak 12 Tahun Kecanduan Bermain Slot,others
1445,1 Miliar Orang Meninggal karena Malpraktek di RS Selama Plandemi Covid-19 Berkaitan dengan Depopulasi,others
1446,Pemerintah Bagikan Bantuan Korban Judi Online melalui Situs Judi Online,scam
1447,"Menjelang Habis Masa Jabatan, Jokowi Bagi Hadiah Rp500jt dengan Syarat Share Video ke 30 Teman di TikTok",scam
1448,Pidato Jokowi Tegaskan Akan Pecat Polri Cirebon Apabila Kasus Vina 1×24 Jam Tidak Selesai,politics
1449,"dr. Lie Dharmawan: “Menggunakan 1 Sendok Soda Kue Sehari, dalam 3 Hari Anda Akan Mengecilkan Prostat Anda”",others
1450,Foto “Kerusakan yang Dialami Kapal Induk Eisenhower Setelah di Hajar Rudal Houthi Gelombang Kedua”,others
1451,Bali Mendadak Hancur Akibat Badai Mengerikan,others
1452,Mendikbud Ristek Resmi Ubah Seragam Sekolah,politics
1453,Undian Berhadiah Mengatasnamakan Bank BJB,scam
1454,BUKTI KUAT PDIP ANCAM BATALKAN PELANTIKAN GIBRAN,politics
1455,: Vladimir Putin peringatkan pandemi kedua pada 2024,others
1456,": Seduhan bawang putih, kunyit dan jahe mampu membersihkan paru-paru",others
1457,: Mantan Mentri Kesehatan Terawan promosikan obat Prostatitis,others
1458,SAYYID ZULFIKAR CUCU CICITNYA NABI MUHAMMAD SAW,others
1459,: Starbucks ganti nama karena boikot,others
1460,TERBONGKAR! 268 TRILIUN DANA TAPERA AKAN DIALIRKAN KE IKN,politics
1461,HASIL GIGITAN RAYAP YANG MEMBENTUK POLA SENI DI DINDING,others
1418,TANGGAL 17 AGUSTUS PERTALITE AKAN DIHAPUS,politics
1419,BAND ASAP DISTOP PAKSA OLEH PEMERINTAH KARENA MENYANYIKAN LAGU DENGAN LIRIK TERLALU KERAS,politics
1420,Video 100 Orang Anak Yatim Palestina Tiba di Indonesia,others
1421,JOKOWI PALSUKAN IBUNYA,politics
1422,Video Sejumlah Warga Asing Mengungsi dari Beirut Lebanon karena Akan Terjadi Perang Besar antara Hizbullah dan Israel,others
1423,Foto “Seekor Pink Dolphin Langka Tak Sengaja Tertangkap Kamera”,others
1424,Video Testimoni dan Promosi Obat Nyeri Sendi oleh Aa Gym,others
1425,BEBERAPA RUAS JALAN TOL YANG DIJUAL RUGI KEPADA CINA DAN SWASTA,politics
1426,VIDEO CRISTIANO RONALDO MENERTAWAKAN VIDEO TENTARA PALESTINA,others
1427,"FOTO DR ISRAA, DOKTER RUMAH SAKIT INDONESIA DI GAZA UTARA",others
1428,HANYA DI IKN TANAH DIJAHIT,politics
1429,Dalam 15 Menit Air Tebu Akan Menjadi Racun yang Membahayakan,others
1430,Cara Deteksi Stroke Melalui Gerakan Jari,others
1431,"Foto Kerusuhan oleh OPM di Kabupaten Intan Jaya, Papua, 28 Mei 2024",politics
1411,Indonesia VS Belanda 25 Juli 2024,others
1412,"Jokowi Bagi Bagi Uang Untuk Pemegang Buku Rekening Bank BCA, BNI, BRI, dan Mandiri",scam
1413,Raffi Ahmad Promosikan Produk Motor BMX,others
1414,Festival BRIMO 15 Juli 2024,scam
1415,Hasil Rontgen Paru – Paru Menunjukkan Adanya Kecoa Dikarenakan Mesin Rontgen India,others
1416,Ditemukan Pedang Kuno Sepanjang 7 Meter di Sungai Matterhorn,others
1417,Video Proses Pembuatan Tropi Piala Dunia,others
1389,Gebyar Panen Hadiah bagi Nasabah Bank BRI,scam
1390,Promo Berhadiah Bagi Pengguna Bank BJB yang Sudah Terdaftar DIGI Mobile,scam
1391,Semua Vaksin Covid-19 Mengandung Teknologi Nano yang Memancarkan Bluetooth,others
1392,Rebusan Alang-alang dan Setengah Jeruk Nipis Bisa Cegah dan Sembuhkan Gagal Ginjal,others
1393,Video Testimoni dan Promosi Obat Sakit Mata oleh Agnes Monica,others
1394,Foto Seorang Penembak Trump yang Tewas di Tempat,politics
1395,Video Penyalaan Obor Olimpade Paris,others
1396,Foto Bocor dari 1860 yang Menunjukkan Beberapa Orang Berleher Panjang,others
1397,Inul Daratista Bagi Hadiah Lewat Chat WhatsApp,scam
1398,Link Undian Mengatasnamakan BRI,scam
1399,Jokowi Membaca “DAHSYATNYA SIKSA KUBUR”,politics
1400,Daftar Merek Mobil yang Dilarang Memakai BBM Subsidi,others
1401,Sejak Didirikan PDI-P Hanya Jokowi Capres yang Memenangkan Pilpres,politics
1402,Undian Mengatasnamakan Bank BPD NTT,scam
1403,Jokowi Sebut PKI Tidak Bersalah,politics
1404,Pesan WhatsApp Biaya Tilang Baru dan Hadiah 10 juta bagi Polisi yang Membuktikan Penyuapan saat Tilang,others
1405,Warga Kalimantan Bertingkah Tak Wajar Karena Mabuk Kecubung,others
1406,Pesan WhatsApp Mengenai WhatsApp Gold dan Video Matrinelli,scam
1407,Tawaran Lowongan Kerja Puskesmas Mulyorejo,scam
1408,Akun WA Sekda Seluma Hadianto,scam
1409,Akun Instagram Kadis Kominfo KBB,scam
1410,Pengobatan Ida Dayak di Brebes,others
1360,Video Penampakan Rumah Mewah dan Mobil Sport Milik Iptu Rudiana,others
1361,“di Indonesia sudah lama tidak ada wabah Polio”,others
1362,"Seorang Wanita di Belakang Trump Saat Penembakkan adalah Asisten Direktur FBI, Janeen Diguiseppi",politics
1363,Asam Urat dan Kolesterol Tinggi Bisa Disembuhkan dengan Pijat Refleksi Kaki,others
1364,"“Turki Satu-satunya Tempat di Dunia di Mana Mawar Hitam Alami Tumbuh, yang Dialiri Oleh Air Sungai Efrat”",others
1365,Pijat Refleksi Tangan untuk Menghilangkan Bau Mulut Penyebab Nafas Bau,others
1366,Pengobatan Ida Dayak akan hadir di Bontang 11-15 Agustus 2024,others
1367,Baru Saja Terjadi Sebuah Kota Hanyut Oleh Gelombang Tinggi Samudra Hindia,others
1368,Maia Estianty dan Irwan Mussry Jadi Perwakilan Brand Smartwatch Jepang,others
1369,Pengajuan KUR BRI Melalui Whatsapp,scam
1370,Warna Tutup Botol Air dalam Kemasan Menandakan Jenis Airnya,others
1371,Akun Tiktok @raffiahmad1715 Berisi Konten Giveaway Uang Jutaan Rupiah,scam
1372,Ivan Gunawan Giveaway 50 Juta Khusus Follower yang Berusia 40 Tahun,scam
1373,Link Pendaftaran Gebyar Bank BSI 2024,scam
1374,Kapal Jerman Diserang Drone Pasukan Houthi di Pelabuhan Haifa Israel.,politics
1375,Raffi Ahmad Giveaway Uang 50.000 Ringgit Malaysia,scam
1376,Jhon LBF Giveaway Motor Motor Nmax,scam
1377,Gunung Ciremai Akan Meletus dalam 14 Jam,others
1378,Link Pendaftaran Festival Undian BRI,scam
1379,Tuli Dapat Sembuh dengan Konsumsi Obat-obatan,others
1380,OPM Merusak Peralatan Pembangunan di Papua,politics
1381,Polisi Jerman Sarankan Fans Inggris Menghisap Ganja pada Euro 2024,others
1382,Pengobatan Ida Dayak di Gedung Wanita Semarang pada 2 sampai 6 Agustus 2024,others
1383,Video dengan Klaim Demo Mahasiswa di Jakarta 22 Juli 2024,politics
1384,Raffi Ahmad Bagikan Bansos Melalui Situs Judi,scam
1385,dr. Zaidul Akbar Mempromosikan Metode Penyembuhan Mata,others
1386,“Kapal Iran memasok bahan bakar ke Yaman berisi persenjataan dirudal Israel”,politics
1387,Video Nagita Slavina Mengiklankan Situs Judi RANS,scam
1388,Akun Instagram Raffi-Nagita Berbagi Hadiah melalui Pesan WhatsApp,scam
1308,Artikel Detik News: “Putra Mahkota Arab Saudi sebut indonesia terlalu sibuk dengan urusan negara lain”,politics
1309,Video Gibran Makan Swike,politics
1310,Video Demonstrasi Warga Perancis Mengecam Pelecehan Agama di Olimpiade,politics
1311,Video Aksi Protes di Paris terhadap Penghinaan Agama Kristen di Olimpiade,others
1312,Nyamuk Wolbachia Agenda Bill Gates Disebarkan di Ujungberung Kota Bandung,others
1313,LOWONGAN KERJA TENAGA PPNPN OLEH KEMENTERIAN ATR/BPN,scam
1314,AKUN WHATSAPP KAPOLRES SIGI POLDA SULTENG “081398885947”,scam
1315,"Demo di Depan Istana 22 Juli 2024 Ramai, tapi Sepi dari Media dan TV",politics
1316,AKUN WHATSAPP BUPATI PRINGSEWU INGIN BERI BANTUAN,scam
1317,BAIM WONG BAGIKAN HADIAH 30-100 JUTA MELALUI AKUN TIKTOK @tiger.wong.official2024,scam
1318,Hamas Ancam Akan Menyerang Olimpiade Paris,politics
1319,Argentina Mengeluarkan Uang Bergambar Messi,others
1320,Video Ikan Berkepala Gajah,others
1321,KEPEMILIKAN INDONESIA TERHADAP PT FREEPORT SEBESAR 90%,politics
1322,Timnas Malaysia Bubar dan Pelatih Dipecat Setelah Kalah Dari Indonesia,others
1323,"IDI Peringatkan Adanya Wabah Pengerasan Otak dan Sumsum Tulang Belakang, Serta Diabetes",others
1324,Tutorial Mengetahui Usia Paru-paru dengan Tes Menahan Nafas,others
1325,: Gebyar undian Bank BRI,scam
1326,: Vaksin covid mengakibatkan HIV,others
1327,: Kerokan di leher dapat mengakibatkan stroke,others
1328,Nagita Slavina Promosi Motor Matic Seharga Rp600 ribu.,scam
1329,: Gebyar undian berhadiah dari Bank Lampung,scam
1330,Surat dan Dokumen Mengatasnamakan Direktorat SMK,scam
1331,"Inul Berbagi 35 Juta untuk Pengguna BRI, BNI, BCA, dan Mandiri",scam
1332,Akun Tiktok Tiruan Bank Permata Berisi Pinjaman Online,scam
1333,Modus Menawarkan Bantuan Mengatasnamakan Ketua KONI Sulsel Yasir Machmud,scam
1334,Pidato Presiden Jokowi Mengenai Pembagian Uang 500 Juta di Tiktok,scam
1335,: Pemindahan ibukota untuk menghapus sejarah kemerdekaan Indonesia,politics
1336,Ustaz Felix Siauw promosi situs judi,others
1337,Bantuan Donasi Oleh Sekda Blitar Izul Marom Melalui WhatsApp,scam
1338,Cuci Ginjal Alami Dengan Menggunakan Rebusan Air Seledri,others
1339,Akun WhatsApp Kajari Blitar Muhamad Yunus,scam
1340,:Waktu mandi yang mengakibatkan kematian,others
1341,PESAN SMS BERHADIAH DARI RAFFI AHMAD,scam
1342,Undangan Rapat Koordinasi Calon Penerima dan Penandatanganan Program Bantuan Dana Hibah T.A 2024,scam
1343,Video Demo Pemakzulan Jokowi diskualifikasi Prabowo – Gibran,politics
1344,Akun Facebook Ketua KPU di Mimika “Abagau Dete”,scam
1345,Demo tuntut Jokowi lengser dari jabatan Presiden,politics
1346,JOKOWI TERLIBAT KORUPSI BANPRES,politics
1347,Video Pembacokan di Wawondula 27 Juli 2024,others
1348,MK SERET SRI MULYANI AKIBAT LALAI DAN LANGGAR UUD 45,politics
1349,Akun Tiruan Facebook “Haji Askolani” Muncul Menawarkan Donasi,scam
1350,Kecepatan Internet di Kantor NASA Mencapai 91 Gbps,others
1351,Akun Tiruan Kapolres Kepahiang AKBP Munarianto,scam
1352,Lowongan Kerja di PT Eclat Textile,scam
1353,Akun Facebook Endang Tri Purwanto Kapolres Jembrana,scam
1354,Postingan Facebook Lowongan Kerja Puskesmas Banyumas,scam
1355,Ashanty Berikan Uang 35 Juta Dengan Syarat,scam
1356,Timnas Malaysia Didiskualifikasi Dari Piala AFF U19 2024,others
1357,Jokowi Bagikan Bantuan Melalui Nomor Whatsapp,scam
1358,"Erick Thohir Murka, Tantang Timnas Malaysia dan Vietnam",others
1359,Jokowi Makan Sate Babi,politics
1306,BAHLIL TERSERET KORUPSI TAMBANG DI KALIMANTAN UTARA,politics
1307,JOKOWI TERLIBAT SKENARIO KUDETA PKB OLEH NU,politics
1302,Video Deddy Corbuzier dan Felix Siauw Mengiklankan Situs Judi,scam
1303,Presiden Israel Berterima Kasih atas Kedatangan 5 Orang Indonesia yang Bertamu ke Israel yang Ditugaskan Menjadi Buzzer di Indonesia,politics
1304,“Undur-undur Obat Diabetes”,others
1305,Wawancara Najwa Shihab dengan Aa Gym yang Mempromosikan Obat Prostatitis,others
1301,CHINA SANDERA APBN RI 266 MILYAR PER BULAN SELAMA 30 TAHUN,politics
1298,Bonus Rp 10 Juta bagi Polisi yang Buktikan Suap Tilang,politics
1299,PRABOWO PAKSA GIBRAN MUNDUR JADI CAWAPRES,politics
1300,DPR TEMUKAN KEBOHONGAN DANA CADANGAN IKN,politics
1294,Nikola Tesla Menyatakan Bahwa Frekuensi Suara dapat Menyembuhkan Penyakit,others
1295,"PM Singapura sebut: “Apa Untungnya  kalian bantu jalur Gaza, sedangkan banyak Warga Indonesia yang miskin seperti Papua”",politics
1296,Gambar Artikel berjudul “Bos CIA William Burns sebut: Indonesia sudah rusak di mata dunia,politics
1297,Jepang Menyatakan Darurat Atas Ledakan Kanker mRNA,others
1287,Gebyar BRImo Festival 2024,scam
1288,Petinju Wanita Aljazair Imane Khelif adalah Transgender,others
1289,Pertolongan Pertama Penyakit Stroke dengan Menekan Bagian Bawah Hidung,others
1290,Pemerintah Swiss Tidak Akui Islam dan Melarang Penggunaan Jilbab,politics
1291,Pendaftaran Rekrutmen Pegawai BUMN,scam
1292,Mengkudu Menyembuhkan Darah Tinggi Secara Permanen,others
1293,Pembangunan Patung Naga Raksasa di IKN,politics
1282,Video “3 orang Muslim salat Ashar di cafe yang melarang umat Muslim masuk”,others
1283,Foto Murid SD yang Mengalami Gizi Buruk di Salah Satu SD Indonesia,others
1284,Agnes Mo: Saya Bangga Di Panggil ‘KAFIR’ Tapi Malu Menggunakan Produk ‘KAFIR’,others
1285,"Tangkapan Layar Berita Liputan6, “Presiden Palestina Sebut: Indonesia lebih Banyak Bantu Hamas Bukan Bantu Warga Palestina”",politics
1286,"PM Singapura Sampaikan: Saya Bela Israel, Bahkan Saya kirim Militer Singapura Buat Melawan Teroris Hamas",politics
1279,“Detik-detik salaman prabowo dicuekin erdogan”,politics
1280,Presiden Jokowi Ternyata Berijazah Palsu,politics
1281,Bogor Hancur Ratusan Rumah Berguncang Hebat Akibat Gempa pada 5 Agustus 2024,others
1263,Postingan Facebook Video Gibran Makan Katak,politics
1264,Judul Artikel Sindonews.com “Bos CIA William Burns sebut: Indonesia sudah rusak di mata dunia”,politics
1265,"Artikel CNBC Indonesia “Netanyahu Sebut : Indonesia Negara Miskin, Gila Agama Suka Ikut Campur Urusan Negara Lain”",politics
1266,Ahok Bagikan Uang Rp 10 Juta Hanya dengan Bagikan Videonya di Tiktok,scam
1267,Akun Tiktok Menawarkan Pinjaman KUR Maybank Melalui Pesan Whatsapp,scam
1268,Menjelang Hari Kemerdekaan Indonesia Presiden Jokowi Berikan 50 Juta untuk Follower Tiktoknya,scam
1269,Nagita Slavina Promo Motor Seharga 600 Ribu Rupiah Spesial HUT Indonesia,scam
1270,Foto Bapaknya Jokowi Seorang Tentara Komunis,politics
1271,Informasi Pendaftaran PT PLN 2024 di Facebook,scam
1272,FIFA Resmi Sanksi Timnas Vietnam,others
1273,Prabowo Berikan Santunan Untuk Anak Sekolah,politics
1274,Gibran Jadi Ulama Dan Dapat Gelar Gus,politics
1275,Video Ikan Berkepala Gajah,others
1276,Terapi Minuman Rempah Bisa Menggantikan Cuci Darah untuk Penderita Gagal Ginjal,others
1277,"Gambar Artikel berjudul “Netanyahu sebut: Indonesia Negara Miskin, Gila Agama suka ikut Campur Urusan Agama Lain”",politics
1278,Video Rhoma Irama dan Dennis Lim Mengiklankan Situs Judi,scam
1249,Kabar Duka Mamah Dedeh Meninggal Dunia,others
1250,"Pelantikan Gibran Sebagai Wapres Dibatalkan, Karena Tidak Punya Ijazah SMA",politics
1251,Video Dubes Turki Menolak Salaman dengan Presiden Jokowi,politics
1252,Tiga Hakim yang Bebaskan Tannur Ditangkap,politics
1253,Video Jokowi Ditangkap Langsung Kenakan Rompi Oren,politics
1254,Klarifikasi Iptu Rudiana Bahwa Eky Masih Hidup,others
1255,Muhammadiyah Akhirnya Membuat Bank Sendiri,others
1256,Rina Nose Mengalami Kecelakaan dan Meninggal di Tempat,others
1257,FIFA Diskualifikasi Timnas China dari Piala Dunia 2026,others
1258,Aep dan IPTU Rudiana Ditetapkan Tersangka Dalam Kasus Pembunuhan Vina,others
1259,Video Detik-Detik Makam Eky (Kekasih Vina) Dibongkar,others
1260,Dukungan Masyarakat terhadap Pembangunan Rempang Eco-City,politics
1261,Demo yang Meluluhlantakkan Jakarta Lengserkan Jokowi,politics
1262,Dokter Jepang Temukan Air Hangat Sembuhkan Berbagai Masalah Kesehatan,others
1237,Pemerintah Hapus BBM Pertalite,politics
1238,Video Kondisi Tel Aviv Setelah Diserang Yaman yang Disembunyikan Media,politics
1239,Video Kapal Kargo MSC Manzanillo Berbendera Portugal Terbakar karena Serangan Houthi,politics
1240,Vaksin Pfizer Dipakai untuk Mengendalikan Pikiran Manusia,others
1241,Gambar Almarhum Harry Mulyono,others
1242,"“Perihal Pemindahan Ibukota, Jokowi: Kita Bisa Jual Separuh Dari Pulau Kaltim”",politics
1243,Program Bantuan BPJS 2024 Sebesar Rp125juta per Orang,scam
1244,Elon Musk Bagikan Kekayaannya untuk Membantu Perekonomian Dunia di Situs Judi Online,scam
1245,Indonesia Banjir Seperti Tsunami 7 Agustus 2024,others
1246,Sesak Napas Akut Bisa Sembuh Dengan Pijat Kaki,others
1247,Bersihkan Rahim dari Kista Minimal Minum Kopi 3x dalam Seminggu,others
1248,Anak Kejang-Kejang di Gorontalo Akibat Keracunan Permen Semprot,others
1210,Lampung Hancur Berkeping-Keping Akibat Gempa Beruntun pada 6 Agustus 2024,others
1211,Penampilan Cheerleader Korea Utara di Olimpiade Paris 2024,others
1212,Giveaway dari Rans Entertainment Melalui Kuis Tebak Nama Anak Raffi Nagita,scam
1213,KPK Tangkap Boby Nasution dan Gibran Dipecat Paksa,politics
1214,Kepala BP2MI Bongkar Sosok Inisial “T” Pengendali Judol,politics
1215,Info Lowongan Kerja PT Pegadaian Agustus 2024,scam
1216,IKN & Balikpapan Tenggelam Proyek Tol dan Perkampungan Ambles,politics
1217,Filter rokok mengandung darah babi,others
1218,Samsung Menarik Iklan Senilai $1 Miliar Dengan Olimpiade Paris,others
1219,Akar Kelapa dan Kuning Telur Bisa Meningkatkan Stamina Seks Pria,others
1220,Lowongan Kerja SPBU Pertamina,scam
1221,Program Bank BJB Digi Mobile 2024 dalam Rangka Merayakan HUT RI Ke 79,scam
1222,Pemadaman Listrik Di Paris Juli 2024,others
1223,Cek Kesehatan Lambung Dengan Melihat Gerakan Jari Tangan Kiri,others
1224,Iran Pamer Rudal Al Jahanam,politics
1225,"Video Tautan Pendaftaran BBM Subsidi, Mudah Tanpa KTP dan STNK",scam
1226,Video Perlakuan Orang Islam di Bangladesh terhadap Perempuan Non-Muslim,others
1227,Video Kota Tel-Aviv yang Hancur Diserang oleh Yaman,politics
1228,Challenge Bantuan Online Jokowi,scam
1229,Pelatih Shin Tae-yong Adalah WNA Pertama yang Mendapatkan Golden Visa Indonesia,others
